count,pos,description,pos_type,word
1,,,"nn","St-MArc"
4,,,"nn","ANYONE"
1,,,"nn","gary"
1,,,"nn","Saut"
1,,,"nn","octobre"
1,,,"nn","LIFE"
1,,,"nn","Selvandieu"
2,,,"nn","antol"
3,,,"nn","GONAYIV"
1,,,"nn","Filoresta"
5,,,"nn","lilavwa"
2,,,"nnp","ELECTRIC"
2,,,"nnp","Methodist"
1,,,"nnp","Jones"
4,,,"nn","minute"
3,,,"nn","Caracoli"
1,,,"nn","denye"
82,,,"nn","mange"
3,,,"nn","boulevard"
1,,,"nnps","Boys"
1,,,"nn","INSULIN"
1,,,"nn","avinel"
96,,,"nnp","Impasse"
1,,,"nn","starvin"
4,,,"nnp","Robin"
1,,,"nns","packs"
1,,,"nn","GENEVIEVE"
1,,,"nns","gilles"
2,,,"nn","PANSE"
2,,,"nn","Asmarc"
1,,,"nn","relé"
1,,,"nn","l*swa"
2,,,"nns","debwos"
2,,,"nn","HOUR"
1,,,"nn","compliquee"
1,,,"nn","anyo"
1,,,"nnp","Manya"
1,,,"nn","papeau"
2,,,"nn","Hyppolite"
1,,,"nn","Bijou"
1,,,"nn","Petrel"
1,,,"nn","mwmande"
2,,,"nn","portail"
1,,,"nn","XJ"
1,,,"nn","translation]"
1,,,"nns","walkes"
3,,,"nn","SOUGRAIN"
1,,,"nn","soffyee@yahoo"
4,,,"nn","mentnan"
4,,,"nn","era"
1,,,"nns","anti-diarrheals"
1,,,"nns","après"
1,,,"nn","jos*f"
1,,,"nn","“all"
5,,,"nn","bzwen"
14,,,"nn","d*mi"
1,,,"nn","Reliefweb"
1,,,"nn","miagwan"
1,,,"nn","cast"
4,,,"nn","Cameau"
2,,,"nns","documents"
22,,,"nnp","Antoine"
101,,,"nn","assistance"
1,,,"nn","eveillard"
1,,,"nn","LAMER"
1,,,"nn","KILE"
2,,,"nn","yow"
4,,,"nn","parceque"
1,,,"nn","ladysica@hotmail"
3,,,"nn","LAMBI"
13,,,"nn","foot"
4,,,"nn","tibul"
1,,,"nns","Monfils"
1,,,"nn","Locka"
6,,,"nn","ANYTHING"
1,,,"nn","detou"
2,,,"nn","depot"
4,,,"nn","plaj"
3,,,"nn","arcachon"
2,,,"nn","None"
1,,,"nn","blk"
1,,,"nnp","Departures"
2,,,"nn","obtenir"
1,,,"nn","safari"
1,,,"nn","idem"
1,,,"nn","sollicite"
5,,,"nnp","Country"
1,,,"nn","diaquoi"
1,,,"nn","MERC"
1,,,"nns","warehouses"
2,,,"nn","voice"
68,,,"nn","DELMAS"
1,,,"nn","cha"
1,,,"nn","laviktwa"
1,,,"nn","PYD"
1,,,"nn","sheltter"
1,,,"nn","Canmp"
1,,,"nn","donation"
2,,,"nn","drug"
8,,,"FW","faim"
2,,,"nn","BAZOU"
2,,,"nn","monpelye"
2,,,"nn","ile"
1,,,"nns","PRODUCTS"
1,,,"nn","VOL"
1,,,"nn","harold"
2,,,"nn","yogan"
2,,,"nn","Michel-Ange"
1,,,"nn","Q"
3,,,"nn","AIRPORT"
6,,,"nn","smell"
3,,,"nn","monquette"
2,,,"nn","ATEPRODELG"
1,,,"nn","gaya"
4,,,"nnp","Esprit"
1,,,"nn","haojin"
13,,,"nn","bezoin"
1,,,"nn","presizyon"
4,,,"nnp","Ralph"
1,,,"nn","peyim"
2,,,"nn","Amour"
1,,,"nn","drincable"
1,,,"nn","submitter"
6,,,"nn","communication"
1,,,"nn","vang"
8,,,"nn","warehouse"
6,,,"nn","Piquard"
3,,,"nn","tombe"
1,,,"nn","FREM"
1,,,"nnp","Lee"
16,,,"nn","croix-des-bouquets"
1,,,"nn","mercy"
20,,,"nnp","Fort"
3,,,"nnp","Restaurant"
6,,,"nn","patrick"
1,,,"nn","earthquake-flood"
1,,,"nn","MOTE"
2,,,"nn","milit*"
1,,,"nn","Tier"
1,,,"nn","medicinne"
2,,,"nn","~~~~~"
1,,,"nn","seyis"
1,,,"nn","Polyete"
2,,,"nns","Tilus"
2,,,"nn","NWAL"
2,,,"nn","nousavons"
1,,,"nn","princ"
1,,,"nn","Pommayrac"
1,,,"nn","Runway"
1,,,"nnp","Desk"
1,,,"nn","aiport"
2,,,"nns","Pavilus"
1,,,"nnp","NB"
5,,,"nns","prions"
1,,,"nn","boukč"
1,,,"nn","deau"
2,,,"nn","f√®"
2,,,"nn","Thebaud"
1,,,"nn","avoisinantes"
1,,,"nn","salles"
1,,,"nn","MILITEA"
1,,,"nns","SOLUTIONS"
1,,,"nn","Groove"
1,,,"nn","suppliesat"
1,,,"nn","Casec"
2,,,"nn","thor"
1,,,"nn","DERONETH-KOODONATÈ"
2,,,"nn","dormir"
1,,,"nn","cocto"
1,,,"nn","wilso"
8,,,"nn","somme"
2,,,"nn","famim"
10,,,"nn","Lot"
6,,,"nn","Zon"
1,,,"nn","inportan"
1,,,"nn","kin"
2,,,"nn","~~~~~~~~~~"
1,,,"nn","antou"
1,,,"nn","richardrehkopf"
1,,,"nn","Cliford"
9,,,"nn","boston"
49,,,"nn","sinistre"
1,,,"nn","COMPANY"
2,,,"nn","habitaci"
14,,,"nn","TOU"
1,,,"nn","manjer"
2,,,"nn","cazeau"
13,,,"nn","paix"
5,,,"nn","pouri"
1,,,"nn","minister"
2,,,"nn","PYE"
1,,,"nn","topic"
1,,,"nn","MANGER"
1,,,"nn","Caire"
1,,,"nn","anti-ane["
1,,,"nn","its***medicine"
1,,,"nn","Fritner"
1,,,"nn","PAJWENN"
1,,,"nn","Brache"
70,,,"nn","renmen"
2,,,"nnp","Satan"
2,,,"nns","ops"
1,,,"nn","SANIT*"
5,,,"nns","Teams"
1,,,"nn","UNAH"
1,,,"nn","step"
2,,,"nn","paulaire"
2,,,"nnp","Herald"
4,,,"nn","SEKSYON"
1,,,"nns","Jean’s"
1,,,"nn","Dulcelin"
5,,,"nns","works"
1,,,"nnp","Marilyn"
5,,,"nn","guitton"
2,,,"nn","Drex"
1,,,"nn","PELERIEN"
1,,,"nn","doktč"
3,,,"nn","mme"
1,,,"nn","majorieauguste@gmail"
3,,,"nn","janvie"
1,,,"nn","danjour"
1,,,"nns","rivers"
4,,,"nn","ward"
1,,,"nn","Dorin"
1,,,"nn","ulrik"
2,,,"nnp","Sylvie"
1,,,"nn","zafe"
2,,,"nn","againt"
2,,,"nn","shita"
2,,,"nn","LAINE"
1,,,"nn","Toujou"
4,,,"nnp","Safari"
1,,,"nn","JO"
1,,,"nns","Relais"
7,,,"nn","Gilot"
1,,,"nn","combat"
1,,,"nn","Rosiclair"
2,,,"nn","PLIS"
2,,,"nn","tomasen"
3,,,"nn","sekirite"
1,,,"nn","dyaman"
1,,,"nn","debergement"
59,,,"nn","lari"
1,,,"nn","Abdael"
8,,,"nn","price"
14,,,"nn","trouve"
1,,,"nn","doesn’t"
2,,,"nnp","Yves"
2,,,"nnp","Cessna"
1,,,"nn","Chretienne"
1,,,"nn","CROIS"
3,,,"nns","issues"
1,,,"nn","Dieuphete"
1,,,"nn","FASON"
1,,,"nnp","Grandparents"
25,,,"nn","eske"
1,,,"nn","Matissan"
1,,,"nn","spag"
1,,,"nns","elles"
2,,,"nn","enWe"
2,,,"nn","mdalila"
2,,,"nnp","Auberge"
1,,,"nn","GROUPES"
1,,,"nn","Waner"
1,,,"nn","rhum"
1,,,"nn","AVAN"
2,,,"nn","sable"
3,,,"nn","BROCKEN"
1,,,"nn","konmsi"
4,,,"nnp","Der"
2,,,"nn","nwit"
1,,,"nn","-Vert"
1,,,"nn","cover"
2,,,"nn","maxito"
3,,,"nnp","Bond"
1,,,"nn","recive"
1,,,"nns","Orphanages"
1,,,"nnp","Parisien"
1,,,"nn","Nisan"
3,,,"nn","Hosana"
1,,,"nns","MEMBERS"
4,,,"nnp","Aunt"
17,,,"nn","ONG"
2,,,"nn","Gueson"
1,,,"nn","bienac"
1,,,"nn","*was*"
1,,,"nn","Lespinas"
6,,,"nn","daide"
1,,,"nns","nubers"
2,,,"nns","WOMEN"
2,,,"nn","Jean-Robert"
1,,,"nn","haitiquake"
1,,,"nnp","Theodore"
77,,,"nn","pote"
1,,,"nn","Jovin"
1,,,"nn","Raboteau"
2,,,"nnp","Philippe"
3,,,"nn","toi"
15,,,"nn","digicel"
1,,,"nn","Hydrex"
7,,,"nnp","Palace"
1,,,"nn","kondisyon"
74,,,"nn","ruelle"
1,,,"nn","raphariela"
1,,,"nn","thie"
1,,,"nn","prezidant"
1,,,"nn","soupis"
1,,,"nn","Carline"
3,,,"nn","sitiyasyon"
5,,,"nn","pleine"
1,,,"nn","Object"
1,,,"nn","deyo"
2,,,"nn","FRERE"
1,,,"nns","impacts"
1,,,"nns","interviews"
2,,,"nn","personne"
2,,,"nn","dagrain"
3,,,"nn","aidez-moi"
44,,,"FW","ne"
1,,,"nn","tant…Sit"
8,,,"nnp","Fritz"
4,,,"nns","limbs"
1,,,"nns","components"
1,,,"nn","aurent"
9,,,"nns","eyes"
1,,,"nn","Gilaine"
1,,,"nn","DINN"
10,,,"nnp","Bel"
11,,,"nn","kiskeya"
2,,,"nn","Theodat"
1,,,"nn","Birotte"
2,,,"nns","donations"
1,,,"FW","nouS"
4,,,"nn","PO"
1,,,"nn","bidon"
1,,,"nn","KERLIE"
43,,,"nns","reports"
1,,,"nnp","Ford"
1,,,"nns","habitants"
1,,,"nn","Sorel"
1,,,"nns","imes"
2,,,"nnp","CD"
1,,,"nns","metodis"
4,,,"nn","kenskof"
5,,,"nn","USAID"
19,,,"nns","hours"
1,,,"nn","JCD"
1,,,"nn","MIRLANDE"
40,,,"nn","ba"
1,,,"nn","CLAUDINE"
16,,,"nn","sont"
3,,,"nnp","Matthew"
1,,,"nn","Fonkoze"
2,,,"nn","plenn"
2,,,"nn","sion"
2,,,"nn","Anicia"
20,,,"nn","IMPASSE"
1,,,"nn","dejwente"
1,,,"nns","Franes"
1,,,"nns","montana’s"
3,,,"nn","ment"
3,,,"nn","asec"
1,,,"nn","remercie"
11,,,"nn","plaine"
11,,,"nn","ogane"
23,,,"nn","Toussaint"
2,,,"nn","TRoukayman"
178,,,"nnp","M"
8,,,"nnp","HOUSE"
2,,,"nnp","ARTY"
1,,,"nn","marce"
1,,,"nn","legonae"
2,,,"nn","Charle"
2,,,"nn","Maquelin"
32,,,"nn","Nazon"
1,,,"nn","F*n*lon"
2,,,"nn","acul"
1,,,"nnp","Bien"
1,,,"nn","Artibonite]"
1,,,"nn","FOCHE"
1,,,"nn","psychologist"
3,,,"nn","Tranbleman"
1,,,"nn","fÃ¨"
6,,,"nn","Fanfan"
1,,,"nn","komune"
1,,,"nn","lantre"
1,,,"nn","arcachon&quot"
3,,,"nn","Dar"
1,,,"nn","Tél"
1,,,"nn","siloye"
5,,,"nn","desalin"
1,,,"nn","Elshaddai"
1,,,"nn","sickle-cell"
1,,,"nn","deslandes"
1,,,"nn","gamizason"
1,,,"nn","“pastor”"
3,,,"nn","kokto"
2,,,"nn","Labelaire"
2,,,"nn","adolpho"
1,,,"nns","poles"
1,,,"nn","St-Antoine"
1,,,"nns","acts"
1,,,"nn","Im*l"
2,,,"nn","maryse"
1,,,"nns","tampons"
1,,,"nn","PIFO"
2,,,"nn","tapi"
1,,,"nn","radiographic"
1,,,"nn","TROU"
1,,,"nn","ampl"
9,,,"nns","jis"
8,,,"nns","docs"
2,,,"nn","aiii"
1,,,"nn","kwadèboukè"
1,,,"nn","neptune"
1,,,"nn","index"
1,,,"nn","open-back"
2,,,"nns","mufflers"
3,,,"nns","becaus"
1,,,"nn","trikti"
1,,,"nn","Adesky"
1,,,"nn","dehydration"
2,,,"nn","PEUPE"
4,,,"nn","movement"
8,,,"nn","Pétionville"
2,,,"nn","MOIN"
3,,,"nns","teachers"
10,,,"nns","brothers"
2,,,"nn","childreen"
2,,,"nnp","Harbor"
2,,,"nns","Familles"
1,,,"nn","Nasson-"
1,,,"nnp","Seas"
1,,,"nn","soua"
21,,,"nn","fin"
5,,,"nnp","Community"
11,,,"nn","Brochette"
1,,,"nns","débordées"
4,,,"nn","Crajadel"
1,,,"nns","occures"
1,,,"nn","Chrétien"
1,,,"nn","corp"
2,,,"nn","eat"
1,,,"nn","Rep\"
1,,,"nn","roulement"
4,,,"nn","Calao"
2,,,"nn","Nissage"
1,,,"nn","Oge"
2,,,"nn","HAUT-MAPOU"
2,,,"nn","bň"
1,,,"nn","kons*y"
1,,,"nn","chevalier"
1,,,"nn","Pouvez"
1,,,"nn","airplane"
3,,,"nn","dili"
1,,,"nn","Maxary"
10,,,"nn","formula"
1,,,"nn","KONNIN"
3,,,"nns","Gonaïves"
128,,,"nn","Jacmel"
1,,,"nns","peasants"
1,,,"nn","ibesr"
3,,,"nn","mariaje"
1,,,"nn","federation"
1,,,"nn","BRIDGE"
1,,,"nn","notemment"
2,,,"nn","moinret"
1,,,"nn","jobpaw"
1,,,"nn","*tienne"
2,,,"nn","DIKINI"
4,,,"nn","ÈD"
1,,,"nns","Terfors"
8,,,"nn","traffic"
2,,,"nn","FANMIM"
1,,,"nn","conclusion"
10,,,"nn","nouv"
4,,,"nn","puela"
1,,,"nn","aktyčlman"
1,,,"nn","ret*"
1,,,"nn","caradeux"
1,,,"nn","ponpie"
1,,,"nn","luy"
3,,,"nns","lus"
1,,,"nn","RDI"
1,,,"nn","Somebody"
1,,,"nn","titou"
1,,,"nns","habits"
1,,,"nn","inglish"
1,,,"nn","helllo"
25,,,"nn","tente"
1,,,"nn","coasta"
1,,,"nn","fieve"
2,,,"nn","TURIN"
1,,,"nnp","Consul"
1,,,"nn","Souchet"
1,,,"nn","henry"
1,,,"nn","tran"
1,,,"nn","Jhon"
1,,,"nn","Edlie"
1,,,"nn","gonaiv"
1,,,"nns","evaluations"
4,,,"nns","thomas"
2,,,"nn","brace"
98,"nnps","Proper noun, plural ",,
1,,,"nn","Duvivier"
1,,,"nns","averages"
2,,,"nn","bulgur"
1,,,"nn","av*"
2,,,"nn","Renaulien"
3,,,"nn","chretien"
1,,,"nn","konstwi"
2,,,"nn","SpyDrMedia"
1,,,"nn","nasyon"
1,,,"nnp","Violence"
2,,,"nn","republik*n"
1,,,"nn","PONSONDE"
7,,,"nn","plan"
1,,,"nn","grandma"
1,,,"nn","leclerc"
118,,,"nn","rele"
4,,,"nn","Bezwen"
7,,,"nns","james"
4,,,"nn","batay"
1,,,"nn","[but]I"
1,,,"nn","HIMMLER"
1,,,"nns","actors"
13,,,"nn","pwolonje"
1,,,"nn","Yanique"
1,,,"nnp","Cousin"
1,,,"nn","Salesian"
1,,,"nn","Padien"
1,,,"nnp","WAR"
5,,,"nns","gourdes"
1,,,"nn","necesita"
1,,,"nn","[…]"
1,,,"nns","voudrais"
1,,,"nn","papale"
1,,,"nn","Vache"
1,,,"nn","dispatch"
2,,,"nnp","On-Site"
1,,,"nnp","Herold"
1,,,"nn","stribisyon"
1,,,"nn","proble"
1,,,"nn","komsi"
18,,,"nns","MEN"
8,,,"nn","Sud-Est"
2,,,"nns","sports"
2,,,"nn","TU"
2,,,"nn","Genevi"
1,,,"nn","Ronaldo"
1,,,"nn","bokote"
1,,,"nn","kafoufy"
2,,,"nn","antibiotik"
1,,,"nns","PARENTS"
2,,,"nn","+More"
1,,,"nn","Aniese"
1,,,"nnp","Square"
1,,,"nn","SOPHIE"
1,,,"nns","tens"
1,,,"nn","lamy"
1,,,"nn","Depoze"
2,,,"nn","mass"
1,,,"nn","Dieumira"
3,,,"nn","FR"
1,,,"nn","victwa"
67,,,"FW","bon"
11,,,"nn","IMP"
1,,,"nn","grangoum"
2,,,"nn","baptiste"
31,,,"nnp","UN"
1,,,"nn","Neé"
3,,,"nn","lathan"
1,,,"nn","contant"
7,,,"nns","Things"
1,,,"nn","asemiforte"
4,,,"nn","bureau"
1,,,"nn","Kerlene"
1,,,"nn","Brunet"
2,,,"nn","MOVE"
2,,,"nn","PP"
1,,,"nn","Mirlaine"
2,,,"nn","distributio"
1,,,"nns","pelles"
1,,,"nn","REFUGEE"
2,,,"nn","sivil"
1,,,"nn","Volonteer"
1,,,"nn","DAMIEN"
1,,,"nn","Monique"
1,,,"nn","nou…"
9,,,"nnp","Germain"
6,,,"nn","Chery"
1,,,"nn","Lumye"
1,,,"nn","TAMPRI"
7,,,"nnp","Survey"
1,,,"nn","ANYONe"
2,,,"nn","Barickad"
1,,,"nn","J\&quot"
2,,,"nn","sound"
1,,,"nn","wilfrid"
3,,,"nn","fafan"
1,,,"nn","SV"
3,,,"nns","SISTERS"
1,,,"nn","Marc*na"
4,,,"nn","lamerik"
3,,,"nn","david"
1,,,"nn","canadian"
4,,,"nnp","Soup"
1,,,"nn","Konbit"
3,,,"nn","household"
6,,,"nn","nad"
4,,,"nn","verna"
1,,,"nn","Kastenbaum"
1,,,"nn","JUVENATE"
3,,,"nn","orphange"
1,,,"nn","cou"
1,,,"nnp","Geneva"
1,,,"nn","souveren"
3,,,"nn","gift"
1,,,"nns","BABIES"
1,,,"nn","Florestalat"
3,,,"nn","Mirlene"
2,,,"nn","MWEM"
3,,,"nn","canne"
2,,,"nn","layers=B"
3,,,"nnp","Logistics"
2,,,"nn","TCHRENING"
4,,,"nnp","Conception"
2,,,"nn","AKASYA"
1,,,"nn","Distress"
1,,,"nn","spaghetti*"
1,,,"nn","Kernisant"
1,,,"nn","etats-unis"
1,,,"nn","earthque"
1,,,"nn","medesen"
1,,,"nn","Ferdin"
1,,,"nns","Sets"
1,,,"nn","CARLO"
14,,,"nnp","Gerard"
2,,,"nnp","Station"
1,,,"nnp","Michele"
1,,,"nn","*D"
7,,,"nn","kid"
1,,,"nn","inter-active"
3,,,"FW","Un"
1,,,"nn","Lerimon"
2,,,"nn","Cx-des-bouquet"
2,,,"nns","differents"
2,,,"nns","Antillais"
2,,,"nn","Josaphat"
1,,,"nn","siviv"
2,,,"nn","pole"
1,,,"nn","betin"
1,,,"nn","quiskeya"
1,,,"nn","LESWA"
2,,,"nn","ange"
8,,,"nn","Rabel"
1,,,"nns","Nos"
5,,,"nn","altidor"
1,,,"nn","KONT"
1,,,"nn","darkness"
2,,,"nn","eveniel"
2,,,"nn","board"
5,,,"nnp","Bonnet"
11,,,"nn","list"
2,,,"nn","STRUCTURE"
2,,,"nn","Boirrond"
1,,,"nn","CHACHE"
1,,,"nn","King]"
1195,,,"nn","~~~~~~~~~~~~~~~~~"
1,,,"nns","coordiantes"
1,,,"nn","Descaillets"
1,,,"nnp","Carolina"
1,,,"nnp","Commander"
2,,,"nn","SENANSOLEY"
1,,,"nn","Leclerc"
1,,,"nnp","Mc"
2,,,"nn","fout"
2,,,"nn","TATCHER"
1,,,"nn","figy"
2,,,"nn","GMT"
2,,,"nn","Mčsi"
1,,,"nns","symptoms"
3,,,"nn","Siko"
1,,,"nn","rendre"
2,,,"nn","SEVI"
1,,,"nn","konprensyon"
2407,,,"nn","nou"
1,,,"nn","others&quot"
3,,,"nn","desann"
4,,,"nn","AIDEZ"
2,,,"nn","ranch"
2,,,"nn","epon"
2,,,"nnp","Greetings"
1,,,"nn","tt"
5,,,"nn","heart"
4,,,"nn","ZÒN"
2,,,"nnp","Dolce"
1,,,"nn","FORRIGO"
97,,,"nn","abite"
1,,,"nn","poin"
1,,,"nn","River\&quot"
1,,,"nns","Salutations"
1,,,"nn","MIDDLER"
3,,,"nn","delegation"
3,,,"nns","cas"
124,,,"nn","menm"
46,,,"nn","home"
6,,,"nn","Komite"
9,,,"nnp","Operations"
1,,,"nns","Bellanges"
2,,,"nn","douceur"
1,,,"nn","psak"
1,,,"nnp","Amos"
1,,,"nn","NOBODY"
3,,,"nn","Telandieu"
3,,,"nn","lebrun"
1,,,"nnp","Specialty"
1,,,"nn","izrael"
2,,,"nn","lactose"
87,,,"nn","voye"
1,,,"nn","GEDNER"
1,,,"nn","anesthesiologists"
6,,,"nn","zo"
2,,,"nn","panike"
1,,,"nn","dunel"
1,,,"nn","NOURITI"
1,,,"nn","bylye"
1,,,"nn","Lamur"
1,,,"nn","oldina"
1,,,"nn","Sherline"
12,,,"nn","promotion"
4,,,"nns","masks"
1,,,"nn","ENTEDIÈ"
1,,,"nn","ACHTE"
1,,,"nn","GINA"
1,,,"nn","Tassy"
1,,,"nn","manmanl"
2,,,"nn","quarter"
10,,,"nn","Faustin"
1,,,"nn","ANSWER"
2,,,"nn","Miki"
2,,,"nn","detroyer"
1,,,"nn","Mickelson_telefon"
4,,,"nn","gov"
1,,,"nn","shelter]"
1,,,"nn","perfom"
2,,,"nn","monestime"
6,,,"nnp","Sunday"
1,,,"nn","MAYIGATE"
1,,,"nn","OCTOBRE"
1,,,"nn","FAVOR"
1,,,"nn","j\"
2,,,"nn","turbe"
1,,,"nn","kwawouj"
1,,,"nn","cl"
2,,,"FW","vrai"
2,,,"nn","MICHEL"
1,,,"nn","Haiti-Dominican"
1,,,"nn","maranatha"
1,,,"nn","cahrist"
16,,,"nn","visit"
16,,,"nn","marie"
10,,,"nn","marin"
2,,,"nn","prot"
1,,,"nn","character"
11,,,"nn","docteur"
2,,,"nn","REGINAL"
1,,,"nns","Beds"
2,,,"nn","hugueline"
2,,,"nn","aeoport"
30,,,"nn","il"
1,,,"nn","mid-word"
4,,,"nn","ushahidi"
1,,,"nns","tanis"
1,,,"nn","----------------------"
27,,,"nn","telephone"
1,,,"nnp","Deployment"
3,,,"nn","fluctue"
12,,,"nn","BONSWA"
7,,,"nn","KAPAB"
1,,,"nn","reservoir"
1,,,"nn","PAULTRE"
3,,,"nn","MARC"
2,,,"nn","alfa"
4,,,"nn","tool"
5,,,"nn","jude"
1,,,"nn","LILAVOIX"
2,,,"nn","Yveline"
1,,,"nnp","Drive"
31,,,"nn","bebe"
1,,,"nn","Pamphile"
2,,,"nn","CARREFOUR-FEUILLES"
3,,,"nn","logistiques"
34,,,"nn","----"
1,,,"nn","secour"
1,,,"nn","Michel-Mathurin"
2,,,"nn","aewopo"
1,,,"nn","Watapana"
3,,,"nnp","Ma"
1,,,"nn","hsptl"
1,,,"nn","Prolonger"
2,,,"nn","dènié"
4,,,"nn","cooperation"
1,,,"nn","Wadson"
1,,,"nn","DIRECTEUR"
1,,,"nn","-----I"
1,,,"nn","meange"
1,,,"nn","Krsyanvil"
1,,,"nn","succès"
1,,,"nns","unités"
2,,,"nn","Coordinator"
2,,,"nn","DWE"
1,,,"nn","timon"
1,,,"nn","kousen"
1,,,"nn","INN"
1,,,"nn","FRANTZ"
6,,,"nn","pye"
1,,,"nn","jwennMENM"
1,,,"nn","MESIDO"
1,,,"nns","orientus"
9,,,"nn","imanit"
1,,,"nns","lwous"
2,,,"nnp","Tiburon"
2,,,"nn","deprez"
1,,,"nn","lelaplia"
38,,,"nn","pi"
1,,,"nn","jeanite"
1,,,"nn","all-Haitian"
90,,,"nn","section"
3,,,"nn","polisye"
1,,,"nn","KATIA"
1,,,"nn","colleague"
1,,,"nn","twoub"
2,,,"nn","Spreadsheet"
2,,,"nn","katie"
2,,,"nn","Biamby"
10,,,"nn","OU"
1,,,"nn","RelativesinHaiti"
1,,,"nnp","Bol"
1,,,"nn","ambroiz"
1,,,"nn","denosia"
2,,,"nn","Odette"
1,,,"nn","inspite"
1,,,"nnp","COM"
1,,,"nn","rectory"
1,,,"nns","JAILS"
1,,,"nnp","Ports"
1,,,"nn","ORPHELINAT"
1,,,"nns","troubles"
3,,,"nn","Croix-des-bouquets"
1,,,"nn","ophilienpedro*hotmail"
1,,,"nnp","Curacao"
2,,,"nn","komisaria"
6,,,"nn","hi"
1,,,"nn","seys"
2,,,"nns","près"
4,,,"nns","peoples"
2,,,"nn","monpmye"
1,,,"nn","Noumenm"
3,,,"nn","colline"
1,,,"nn","DIEUJUSTE"
3,,,"nn","manjay"
6,,,"nn","Impass"
1,,,"nn","oleron"
5,,,"nnp","Pass"
4,,,"nn","collaboration"
3,,,"nns","Montrouis"
1,,,"nn","neussl@un"
1,,,"nn","vifranc"
1,,,"nn","ampi"
3,,,"nn","boat"
2,,,"nn","CATHETER"
1,,,"nnps","Pages"
2,,,"nn","walson"
1,,,"nn","YR"
1,,,"nns","Arbes"
1,,,"nn","baby&amp"
1,,,"nn","Wč"
14,,,"nn","chita"
1,,,"nns","Abris"
1,,,"nn","food---any"
1,,,"nn","Chiristophe"
1,,,"nn","touth"
1,,,"nn","Iad"
1,,,"nnp","Costa"
1,,,"nn","DAKAR"
1,,,"nn","effondre"
1,,,"nn","Orchidee"
5,,,"nn","Camp-Perrin"
1,,,"nns","HOURS"
1,,,"nn","Kampe"
16,,,"nn","coast"
2,,,"nn","ladresse"
3,,,"nns","landslides"
48,,,"nn","rain"
1,,,"nn","Donrinvil"
1,,,"nn","mko"
3,,,"nn","père"
2,,,"nn","fanmiy"
5,,,"nn","seven"
1,,,"nn","frem"
9,,,"nn","Tortue"
2,,,"nnp","Salu"
1,,,"nns","KITS"
21,,,"nn","surgery"
11,,,"nns","charles"
1,,,"nn","Mmen"
5,,,"nnp","Blanchard"
1,,,"nn","YZIN"
1,,,"nn","Neg"
1,,,"nn","ODM"
1,,,"nn","LAZIL"
1,,,"nn","christ-roi"
1,,,"nn","Verena"
4,,,"nn","penchina"
1,,,"nn","Feulle"
1,,,"nn","prenant"
1,,,"nn","Electricite"
2,,,"nn","righout"
4,,,"nn","pwolong"
1,,,"nnp","Alexander"
1,,,"nn","porch"
1,,,"nn","Manassero"
1,,,"nn","uagabon"
1,,,"nnp","Space"
1,,,"nn","dyaspora"
26,,,"FW","une"
1,,,"nn","likelihood"
2,,,"nn","restaurant"
1,,,"nn","RAIN"
30,,,"nn","vle"
1,,,"nn","plombrie"
7,,,"nn","enface"
1,,,"nn","journaliste"
1,,,"nn","Aurielle"
68,,,"nnp","PAP"
19,,,"nn","intersection"
1,,,"nn","UEBH"
1,,,"nn","nazareen"
1,,,"nn","Mouette"
1,,,"nn","Jeanine"
1,,,"nn","PART"
14,,,"nn","use"
1,,,"nns","Droits"
2,,,"nnp","Roselle"
1,,,"nn","Ostin"
1,,,"nn","recharge"
8,,,"nn","pe"
6,,,"nn","post"
1,,,"nn","travaillant"
1,,,"nn","nounou-urvica@hotmail"
1,,,"nns","Celcis"
1,,,"nn","PANDU"
2,,,"nn","TOUTIN"
151,,,"nn","tent"
1,,,"nn","gilberte"
1,,,"nn","laroche"
4,,,"nn","tranblement"
1,,,"nns","folks"
2,,,"nn","GOUT"
1,,,"nn","BIANCA"
4,,,"nn","abit"
1,,,"nnp","Fresnel"
1,,,"nns","ecris"
7,,,"nns","ijans"
1,,,"nnp","FBI"
1,,,"nn","chemistry"
1,,,"nn","KRIST"
1,,,"nn","clersine"
2,,,"nn","Prol"
1,,,"nn","Blok"
1722,,,"nn","Category"
3,,,"nn","bito"
2,,,"nn","*ganizasyon"
1,,,"nn","bleach"
3,,,"nn","EDEN"
9,,,"nnp","Update"
10,,,"nns","es"
1,,,"nn","whoisincharge"
1,,,"nn","louizaire"
32,,,"FW","Roi"
2,,,"nn","becasue"
2,,,"nn","Delva"
5,,,"nnp","Toto"
2,,,"nnp","Waters"
1,,,"nn","Jera"
1,,,"nn","philanthropy"
1,,,"nn","let\"
2,,,"nn","expertise"
138,,,"nn","b"
1,,,"nn","btw"
7,,,"nn","-------"
12,,,"nn","kounye"
2,,,"nnp","Margaret"
6,,,"nn","zanmi"
1,,,"nn","PRATIQUEMENT"
1,,,"nn","siports"
3,,,"nn","DAYPER"
1,,,"nn","filadelfya"
1,,,"nn","OJE"
1,,,"nn","ACCROSS"
75,,,"nn","DLO"
3,,,"nn","kr"
1,,,"nn","MIlot"
10,,,"nn","silvoupl*"
1,,,"nn","MATHIE"
1,,,"nn","KOMINE"
1,,,"nn","LALUE"
2,,,"nn","exactl"
1,,,"nn","molear"
2,,,"nn","asosiyasyon"
4,,,"nn","krazé"
2,,,"nn","Necker"
29,,,"nn","son"
